from_stop_id,to_stop_id,transfer_type,min_transfer_time,min_walk_time,min_wheelchair_time,suggested_buffer_time,wheelchair_transfer,from_trip_id,to_trip_id
32001,32003,2,160,40,52,120,1,,
32001,32004,2,169,49,63,120,1,,
32001,32005,2,179,59,76,120,1,,
32001,70101,2,101,41,114,60,1,,
32001,70102,2,101,41,114,60,1,,
32001,MM-0079-S,2,360,60,142,300,1,,
32002,32000,2,187,67,,120,2,,
32002,32001,2,150,30,39,120,1,,
32002,32003,2,170,50,65,120,1,,
32002,32004,2,179,59,76,120,1,,
32002,32005,2,189,69,89,120,1,,
32002,70101,2,111,51,127,60,1,,
32002,70102,2,111,51,127,60,1,,
32002,MM-0079-S,2,370,70,155,300,1,,
32003,32000,2,197,77,,120,2,,
32003,32001,2,160,40,52,120,1,,
32003,32002,2,170,50,65,120,1,,
32003,32004,2,189,69,89,120,1,,
32003,32005,2,199,79,102,120,1,,
32003,70101,2,121,61,140,60,1,,
32003,70102,2,121,61,140,60,1,,
32003,MM-0079-S,2,380,80,167,300,1,,
32004,32000,2,206,86,,120,2,,
32004,32001,2,169,49,63,120,1,,
32004,32002,2,179,59,76,120,1,,
32004,32003,2,189,69,89,120,1,,
32004,32005,2,208,88,114,120,1,,
32004,70101,2,130,70,152,60,1,,
32004,70102,2,130,70,152,60,1,,
32004,MM-0079-S,2,389,89,179,300,1,,
32005,32000,2,216,96,,120,2,,
32005,32001,2,179,59,76,120,1,,
32005,32002,2,189,69,89,120,1,,
32005,32003,2,199,79,102,120,1,,
32005,32004,2,208,88,114,120,1,,
32005,70101,2,140,80,165,60,1,,
32005,70102,2,140,80,165,60,1,,
32005,MM-0079-S,2,399,99,192,300,1,,
323,70089,2,111,51,129,60,1,,
323,70090,2,109,49,126,60,1,,
334,70093,2,115,55,100,60,1,,
334,70094,2,144,84,138,60,1,,
334,70261,2,208,88,111,120,1,,
38155,70160,2,277,157,200,120,1,,
38155,70161,2,282,162,207,120,1,,
38155,river-B,2,122,2,,120,2,,
38671,70105,2,111,51,101,60,1,,
38671,Braintree-01,2,111,51,101,60,1,,
38671,Braintree-02,2,111,51,101,60,1,,
38671,MM-0109,2,545,245,317,300,1,,
38671,MM-0109-CS,2,545,245,317,300,1,,
38671,MM-0109-S,2,545,245,317,300,1,,
41031,70103,2,112,52,117,60,1,,
41031,70104,2,120,60,127,60,1,,
4510,70039,2,152,92,203,60,1,,
4510,70040,2,152,92,203,60,1,,
4510,70201,2,190,70,129,120,1,,
4510,70202,2,191,71,131,120,1,,
4510,Government Center-Brattle,2,190,70,129,120,1,,
49002,6565,2,178,58,75,120,1,,
49002,70016,2,121,61,154,60,1,,
49002,70017,2,131,71,167,60,1,,
5072,5327,2,225,105,136,120,1,,
5072,53270,2,216,96,124,120,1,,
5072,70034,2,134,74,141,60,1,,
5072,70035,2,134,74,141,60,1,,
5072,WR-0045-S,2,369,69,146,300,1,,
5104,70063,2,165,105,259,60,1,,
5104,70064,2,165,105,259,60,1,,
52710,52711,2,225,105,136,120,1,,
52710,52712,2,210,90,117,120,1,,
52710,52713,2,198,78,101,120,1,,
52710,52714,2,236,116,150,120,1,,
52710,52715,2,222,102,132,120,1,,
52710,52716,2,210,90,116,120,1,,
52710,52720,2,189,69,89,120,1,,
52710,70032,2,234,174,268,60,1,,
52710,70033,2,234,174,268,60,1,,
52711,52710,2,225,105,136,120,1,,
52711,52712,2,191,71,92,120,1,,
52711,52713,2,179,59,76,120,1,,
52711,52714,2,217,97,125,120,1,,
52711,52715,2,203,83,107,120,1,,
52711,52716,2,191,71,92,120,1,,
52711,52720,2,170,50,65,120,1,,
52711,70032,2,215,155,244,60,1,,
52711,70033,2,215,155,244,60,1,,
52712,52710,2,210,90,117,120,1,,
52712,52711,2,191,71,92,120,1,,
52712,52713,2,164,44,57,120,1,,
52712,52714,2,202,82,106,120,1,,
52712,52715,2,188,68,88,120,1,,
52712,52716,2,176,56,73,120,1,,
52712,52720,2,155,35,46,120,1,,
52712,70032,2,200,140,224,60,1,,
52712,70033,2,200,140,224,60,1,,
52713,52710,2,198,78,101,120,1,,
52713,52711,2,179,59,76,120,1,,
52713,52712,2,164,44,57,120,1,,
52713,52714,2,189,69,90,120,1,,
52713,52715,2,175,55,72,120,1,,
52713,52716,2,164,44,56,120,1,,
52713,52720,2,143,23,29,120,1,,
52713,70032,2,188,128,208,60,1,,
52713,70033,2,188,128,208,60,1,,
52714,52710,2,236,116,150,120,1,,
52714,52711,2,217,97,125,120,1,,
52714,52712,2,202,82,106,120,1,,
52714,52713,2,189,69,90,120,1,,
52714,52715,2,213,93,121,120,1,,
52714,52716,2,201,81,105,120,1,,
52714,52720,2,181,61,78,120,1,,
52714,70032,2,225,165,257,60,1,,
52714,70033,2,225,165,257,60,1,,
52715,52710,2,222,102,132,120,1,,
52715,52711,2,203,83,107,120,1,,
52715,52712,2,188,68,88,120,1,,
52715,52713,2,175,55,72,120,1,,
52715,52714,2,213,93,121,120,1,,
52715,52716,2,188,68,87,120,1,,
52715,52720,2,167,47,60,120,1,,
52715,70032,2,212,152,239,60,1,,
52715,70033,2,212,152,239,60,1,,
52716,52710,2,210,90,116,120,1,,
52716,52711,2,191,71,92,120,1,,
52716,52712,2,176,56,73,120,1,,
52716,52713,2,164,44,56,120,1,,
52716,52714,2,201,81,105,120,1,,
52716,52715,2,188,68,87,120,1,,
52716,52720,2,155,35,45,120,1,,
52716,70032,2,200,140,224,60,1,,
52716,70033,2,200,140,224,60,1,,
52720,52710,2,189,69,89,120,1,,
52720,52711,2,170,50,65,120,1,,
52720,52712,2,155,35,46,120,1,,
52720,52713,2,143,23,29,120,1,,
52720,52714,2,181,61,78,120,1,,
52720,52715,2,167,47,60,120,1,,
52720,52716,2,155,35,45,120,1,,
52720,70032,2,179,119,197,60,1,,
52720,70033,2,179,119,197,60,1,,
5327,5072,2,226,106,137,120,1,,
5327,53270,2,167,47,61,120,1,,
5327,70034,2,158,98,171,60,1,,
5327,70035,2,158,98,171,60,1,,
5327,WR-0045-S,2,382,82,162,300,1,,
53270,5072,2,217,97,125,120,1,,
53270,5327,2,167,47,61,120,1,,
53270,70034,2,149,89,160,60,1,,
53270,70035,2,149,89,160,60,1,,
53270,WR-0045-S,2,373,73,150,300,1,,
5666,70049,2,116,56,69,60,1,,
5666,70050,2,158,98,200,60,1,,
5740,57400,2,156,36,46,120,1,,
5740,70045,2,131,71,129,60,1,,
5740,70046,2,131,71,129,60,1,,
57400,5740,2,156,36,46,120,1,,
57400,70045,2,131,71,129,60,1,,
57400,70046,2,131,71,129,60,1,,
5810,5819,2,210,90,116,120,1,,
5810,70055,2,106,46,116,60,1,,
5810,70056,2,106,46,116,60,1,,
5819,5810,2,210,90,116,120,1,,
5819,70055,2,164,104,192,60,1,,
5819,70056,2,164,104,192,60,1,,
5879,15879,2,200,80,188,120,1,,
5879,15880,2,200,80,188,120,1,,
5879,5880,2,138,18,23,120,1,,
5879,70051,2,107,47,58,60,1,,
5879,70052,2,132,72,174,60,1,,
5880,15879,2,182,62,165,120,1,,
5880,15880,2,182,62,165,120,1,,
5880,5879,2,138,18,23,120,1,,
5880,70051,2,89,29,34,60,1,,
5880,70052,2,114,54,151,60,1,,
6565,49002,2,178,58,75,120,1,,
6565,70016,2,157,97,200,60,1,,
6565,70017,2,168,108,214,60,1,,
70001,10642,2,195,75,153,120,1,,
70001,875,2,207,87,223,120,1,,
70001,Forest Hills-01,2,71,11,14,60,1,,
70001,Forest Hills-02,2,71,11,14,60,1,,
70001,NEC-2237,2,367,127,280,240,1,,
70001,NEC-2237-03,2,367,127,280,240,1,,
70001,NEC-2237-05,2,367,127,280,240,1,,
70002,70003,2,116,56,72,60,1,,
70003,70002,2,116,56,72,60,1,,
70004,70005,2,117,57,74,60,1,,
70005,70004,2,116,56,72,60,1,,
70006,11531,2,165,45,116,120,1,,
70006,70007,2,115,55,72,60,1,,
70007,11531,2,165,45,116,120,1,,
70007,70006,2,115,55,72,60,1,,
70008,1222,2,262,142,233,120,1,,
70008,1258,2,218,98,177,120,1,,
70008,1323,2,211,91,168,120,1,,
70008,1357,2,195,75,148,120,1,,
70008,70009,2,148,88,114,60,1,,
70009,1222,2,262,142,233,120,1,,
70009,1258,2,218,98,177,120,1,,
70009,1323,2,211,91,168,120,1,,
70009,1357,2,195,75,148,120,1,,
70009,70008,2,148,88,114,60,1,,
70010,17861,2,167,47,137,120,1,,
70010,17862,2,167,47,197,120,1,,
70010,17863,2,179,59,212,120,1,,
70010,70011,2,75,15,19,60,1,,
70010,NEC-2265,2,284,44,133,240,1,,
70010,NEC-2265-01,2,291,51,192,240,1,,
70010,NEC-2265-02,2,404,164,349,240,1,,
70010,NEC-2265-03,2,291,51,192,240,1,,
70011,17861,2,167,47,137,120,1,,
70011,17862,2,167,47,197,120,1,,
70011,17863,2,179,59,212,120,1,,
70011,70010,2,75,15,19,60,1,,
70011,NEC-2265,2,284,44,133,240,1,,
70011,NEC-2265-01,2,291,51,192,240,1,,
70011,NEC-2265-02,2,404,164,349,240,1,,
70011,NEC-2265-03,2,291,51,192,240,1,,
70012,187,2,219,99,176,120,1,,
70012,188,2,224,104,182,120,1,,
70012,70013,2,125,65,84,60,1,,
70013,187,2,219,99,176,120,1,,
70013,188,2,224,104,182,120,1,,
70013,70012,2,125,65,84,60,1,,
70014,11384,2,181,61,115,120,1,,
70014,176,2,217,97,162,120,1,,
70014,23391,2,205,85,146,120,1,,
70014,70015,2,74,14,18,60,1,,
70014,NEC-2276,2,290,50,101,240,1,,
70014,NEC-2276-01,2,314,74,184,240,1,,
70014,NEC-2276-02,2,315,75,209,240,1,,
70014,NEC-2276-03,2,314,74,184,240,1,,
70014,WML-0012-05,2,406,166,299,240,1,,
70014,WML-0012-07,2,406,166,299,240,1,,
70015,11384,2,181,61,115,120,1,,
70015,176,2,217,97,162,120,1,,
70015,23391,2,205,85,146,120,1,,
70015,70014,2,74,14,18,60,1,,
70015,NEC-2276,2,290,50,101,240,1,,
70015,NEC-2276-01,2,314,74,184,240,1,,
70015,NEC-2276-02,2,315,75,209,240,1,,
70015,NEC-2276-03,2,314,74,184,240,1,,
70015,WML-0012-05,2,406,166,299,240,1,,
70015,WML-0012-07,2,406,166,299,240,1,,
70016,49002,2,207,87,190,120,1,,
70016,6565,2,243,123,237,120,1,,
70016,70017,2,156,96,208,60,1,,
70017,49002,2,217,97,204,120,1,,
70017,6565,2,254,134,251,120,1,,
70017,70016,2,156,96,208,60,1,,
70020,70021,2,138,78,,60,2,,
70020,70075,2,285,180,299,105,1,,
70020,70076,2,285,180,299,105,1,,
70020,70077,2,175,115,,60,2,,
70020,70078,2,171,111,,60,2,,
70020,70196,2,323,233,418,90,1,,
70020,70197,2,335,245,397,90,1,,
70020,70198,2,323,233,418,90,1,,
70020,70199,2,335,245,397,90,1,,
70020,70200,2,291,201,260,90,1,,
70020,71199,2,297,207,268,90,1,,
70021,70020,2,140,80,,60,2,,
70021,70075,2,322,217,,105,2,,
70021,70076,2,322,217,,105,2,,
70021,70077,2,204,144,341,60,1,,
70021,70078,2,145,85,159,60,1,,
70021,70196,2,361,271,,90,2,,
70021,70197,2,372,282,,90,2,,
70021,70198,2,361,271,,90,2,,
70021,70199,2,372,282,,90,2,,
70021,70200,2,328,238,,90,2,,
70021,71199,2,334,244,,90,2,,
70022,70023,2,181,121,205,60,1,,
70022,70041,2,249,189,293,60,1,,
70022,70042,2,201,141,183,60,1,,
70023,70022,2,168,108,188,60,1,,
70023,70041,2,128,68,88,60,1,,
70023,70042,2,93,33,91,60,1,,
70024,70025,2,100,40,172,60,1,,
70024,70203,2,169,79,212,90,1,,
70024,70204,2,169,79,212,90,1,,
70025,70024,2,90,30,158,60,1,,
70025,70203,2,170,80,214,90,1,,
70025,70204,2,170,80,214,90,1,,
70026,70027,2,114,54,165,60,1,,
70026,70205,2,112,22,69,90,1,,
70026,70206,2,102,12,15,90,1,,
70026,BNT-0000,2,480,240,300,240,1,,
70026,BNT-0000-01,2,480,240,300,240,1,,
70026,BNT-0000-02,2,480,240,300,240,1,,
70026,BNT-0000-03,2,480,240,300,240,1,,
70026,BNT-0000-04,2,480,240,300,240,1,,
70026,BNT-0000-05,2,480,240,300,240,1,,
70026,BNT-0000-06,2,480,240,300,240,1,,
70026,BNT-0000-07,2,480,240,300,240,1,,
70026,BNT-0000-08,2,480,240,300,240,1,,
70026,BNT-0000-09,2,480,240,300,240,1,,
70026,BNT-0000-10,2,480,240,300,240,1,,
70026,BNT-0000-B2,2,410,290,465,120,1,,
70027,70026,2,113,53,165,60,1,,
70027,70205,2,119,29,93,90,1,,
70027,70206,2,141,51,162,90,1,,
70027,BNT-0000,2,480,240,300,240,1,,
70027,BNT-0000-01,2,480,240,300,240,1,,
70027,BNT-0000-02,2,480,240,300,240,1,,
70027,BNT-0000-03,2,480,240,300,240,1,,
70027,BNT-0000-04,2,480,240,300,240,1,,
70027,BNT-0000-05,2,480,240,300,240,1,,
70027,BNT-0000-06,2,480,240,300,240,1,,
70027,BNT-0000-07,2,480,240,300,240,1,,
70027,BNT-0000-08,2,480,240,300,240,1,,
70027,BNT-0000-09,2,480,240,300,240,1,,
70027,BNT-0000-10,2,480,240,300,240,1,,
70027,BNT-0000-B2,2,383,263,446,120,1,,
70028,70029,2,101,41,52,60,1,,
70029,70028,2,101,41,52,60,1,,
70030,29001,2,188,68,127,120,1,,
70030,29002,2,184,64,121,120,1,,
70030,29003,2,182,62,118,120,1,,
70030,29004,2,179,59,127,120,1,,
70030,29005,2,188,68,127,120,1,,
70030,29006,2,198,78,127,120,1,,
70030,29007,2,256,136,202,120,1,,
70030,29008,2,250,130,195,120,1,,
70030,29009,2,260,140,207,120,1,,
70030,29010,2,269,149,219,120,1,,
70030,29011,2,267,147,217,120,1,,
70030,29012,2,274,154,226,120,1,,
70030,29013,2,285,165,240,120,1,,
70030,70031,2,66,6,8,60,1,,
70031,29001,2,188,68,127,120,1,,
70031,29002,2,184,64,121,120,1,,
70031,29003,2,182,62,118,120,1,,
70031,29004,2,179,59,127,120,1,,
70031,29005,2,188,68,127,120,1,,
70031,29006,2,198,78,127,120,1,,
70031,29007,2,256,136,202,120,1,,
70031,29008,2,250,130,195,120,1,,
70031,29009,2,260,140,207,120,1,,
70031,29010,2,269,149,219,120,1,,
70031,29011,2,267,147,217,120,1,,
70031,29012,2,274,154,226,120,1,,
70031,29013,2,285,165,240,120,1,,
70031,70030,2,66,6,8,60,1,,
70032,52710,2,314,194,298,120,1,,
70032,52711,2,295,175,273,120,1,,
70032,52712,2,281,161,254,120,1,,
70032,52713,2,268,148,238,120,1,,
70032,52714,2,306,186,287,120,1,,
70032,52715,2,292,172,269,120,1,,
70032,52716,2,280,160,253,120,1,,
70032,52720,2,259,139,226,120,1,,
70032,70033,2,65,5,6,60,1,,
70033,52710,2,314,194,298,120,1,,
70033,52711,2,295,175,273,120,1,,
70033,52712,2,281,161,254,120,1,,
70033,52713,2,268,148,238,120,1,,
70033,52714,2,306,186,287,120,1,,
70033,52715,2,292,172,269,120,1,,
70033,52716,2,280,160,253,120,1,,
70033,52720,2,259,139,226,120,1,,
70033,70032,2,65,5,6,60,1,,
70034,5072,2,176,56,121,120,1,,
70034,5327,2,199,79,151,120,1,,
70034,53270,2,190,70,139,120,1,,
70034,70035,2,76,16,21,60,1,,
70034,WR-0045-S,2,284,44,161,240,1,,
70035,5072,2,176,56,121,120,1,,
70035,5327,2,199,79,151,120,1,,
70035,53270,2,190,70,139,120,1,,
70035,70034,2,76,16,21,60,1,,
70035,WR-0045-S,2,284,44,161,240,1,,
70036,9328,2,235,115,243,120,1,,
70036,Oak Grove-01,2,65,5,6,60,1,,
70036,Oak Grove-02,2,65,5,6,60,1,,
70036,WR-0053-S,2,358,118,,240,2,,
70038,70838,2,82,22,28,60,1,,
70039,4510,2,217,97,212,120,1,,
70039,70040,2,69,9,12,60,1,,
70039,70201,2,138,48,106,90,1,,
70039,70202,2,124,34,88,90,1,,
70039,Government Center-Brattle,2,138,48,106,90,1,,
70040,4510,2,217,97,212,120,1,,
70040,70039,2,69,9,12,60,1,,
70040,70201,2,138,48,106,90,1,,
70040,70202,2,124,34,88,90,1,,
70040,Government Center-Brattle,2,138,48,106,90,1,,
70041,70022,2,244,184,285,60,1,,
70041,70023,2,136,76,98,60,1,,
70041,70042,2,169,109,189,60,1,,
70042,70022,2,215,155,200,60,1,,
70042,70023,2,117,57,134,60,1,,
70042,70041,2,185,125,222,60,1,,
70043,70044,2,127,67,187,60,1,,
70044,70043,2,127,67,187,60,1,,
70045,5740,2,196,76,139,120,1,,
70045,57400,2,196,76,139,120,1,,
70045,70046,2,92,32,42,60,1,,
70046,5740,2,196,76,139,120,1,,
70046,57400,2,196,76,139,120,1,,
70046,70045,2,92,32,42,60,1,,
70047,70048,2,114,54,189,60,1,,
70047,7096,2,200,80,224,120,1,,
70047,70961,2,201,81,224,120,1,,
70047,7097,2,189,69,210,120,1,,
70048,70047,2,108,48,182,60,1,,
70048,7096,2,166,46,60,120,1,,
70048,70961,2,166,46,60,120,1,,
70048,7097,2,155,35,45,120,1,,
70049,5666,2,167,47,60,120,1,,
70049,70050,2,113,53,145,60,1,,
70050,5666,2,210,90,192,120,1,,
70050,70049,2,113,53,144,60,1,,
70051,15879,2,170,50,149,120,1,,
70051,15880,2,170,50,149,120,1,,
70051,5879,2,149,29,38,120,1,,
70051,5880,2,149,29,38,120,1,,
70051,70052,2,85,25,116,60,1,,
70052,15879,2,145,25,32,120,1,,
70052,15880,2,145,25,32,120,1,,
70052,5879,2,169,49,147,120,1,,
70052,5880,2,169,49,147,120,1,,
70052,70051,2,85,25,116,60,1,,
70053,70054,2,250,190,245,60,1,,
70054,70053,2,243,183,237,60,1,,
70055,5810,2,171,51,126,120,1,,
70055,5819,2,230,110,202,120,1,,
70055,70056,2,92,32,162,60,1,,
70056,5810,2,171,51,126,120,1,,
70056,5819,2,230,110,202,120,1,,
70056,70055,2,92,32,162,60,1,,
70057,70058,2,83,23,110,60,1,,
70058,70057,2,81,21,107,60,1,,
70059,15796,2,186,66,86,120,1,,
70059,15797,2,171,51,67,120,1,,
70059,15798,2,187,67,87,120,1,,
70059,15799,2,208,88,113,120,1,,
70059,15800,2,228,108,140,120,1,,
70060,15796,2,297,177,257,120,1,,
70060,15797,2,282,162,238,120,1,,
70060,15798,2,298,178,258,120,1,,
70060,15799,2,318,198,284,120,1,,
70060,15800,2,338,218,311,120,1,,
70061,14112,2,332,212,332,120,1,,
70061,14118,2,330,210,330,120,1,,
70061,14120,2,302,182,293,120,1,,
70061,14121,2,312,192,306,120,1,,
70061,14122,2,326,206,324,120,1,,
70061,14123,2,341,221,344,120,1,,
70061,9070061,2,326,206,325,120,1,,
70061,Alewife-01,2,100,40,20,60,1,,
70061,Alewife-02,2,100,40,20,60,1,,
70063,5104,2,215,95,249,120,1,,
70063,70064,2,67,7,10,60,1,,
70064,5104,2,215,95,249,120,1,,
70064,70063,2,67,7,10,60,1,,
70065,70066,2,85,25,84,60,1,,
70065,FR-0034,2,326,86,235,240,1,,
70065,FR-0034-01,2,326,86,236,240,1,,
70065,FR-0034-02,2,326,86,236,240,1,,
70066,70065,2,85,25,84,60,1,,
70066,FR-0034,2,326,86,277,240,1,,
70066,FR-0034-01,2,326,86,278,240,1,,
70066,FR-0034-02,2,326,86,278,240,1,,
70067,70068,2,224,164,212,60,1,,
70067,76121,2,311,191,247,120,1,,
70067,76122,2,299,179,232,120,1,,
70067,76123,2,279,159,205,120,1,,
70067,76124,2,280,160,206,120,1,,
70067,76125,2,291,171,221,120,1,,
70067,76126,2,302,182,235,120,1,,
70067,76129,2,276,156,202,120,1,,
70068,70067,2,202,142,184,60,1,,
70068,76121,2,295,175,226,120,1,,
70068,76122,2,283,163,211,120,1,,
70068,76123,2,263,143,184,120,1,,
70068,76124,2,263,143,186,120,1,,
70068,76125,2,275,155,200,120,1,,
70068,76126,2,285,165,214,120,1,,
70068,76129,2,260,140,181,120,1,,
70073,70074,2,186,126,268,60,1,,
70074,70073,2,186,126,268,60,1,,
70075,70020,2,295,190,312,105,1,,
70075,70021,2,327,222,,105,2,,
70075,70076,2,63,3,4,60,1,,
70075,70077,2,360,255,,105,2,,
70075,70078,2,360,255,,105,2,,
70075,70196,2,152,62,130,90,1,,
70075,70197,2,184,94,171,90,1,,
70075,70198,2,152,62,130,90,1,,
70075,70199,2,184,94,171,90,1,,
70075,70200,2,178,88,180,90,1,,
70075,71199,2,184,94,187,90,1,,
70076,70020,2,295,190,312,105,1,,
70076,70021,2,327,222,,105,2,,
70076,70075,2,63,3,4,60,1,,
70076,70077,2,360,255,,105,2,,
70076,70078,2,360,255,,105,2,,
70076,70196,2,152,62,130,90,1,,
70076,70197,2,184,94,171,90,1,,
70076,70198,2,152,62,130,90,1,,
70076,70199,2,184,94,171,90,1,,
70076,70200,2,178,88,180,90,1,,
70076,71199,2,184,94,187,90,1,,
70077,70020,2,174,114,,60,2,,
70077,70021,2,195,135,329,60,1,,
70077,70075,2,349,244,,105,2,,
70077,70076,2,349,244,,105,2,,
70077,70078,2,106,46,164,60,1,,
70077,70196,2,387,297,,90,2,,
70077,70197,2,399,309,,90,2,,
70077,70198,2,387,297,,90,2,,
70077,70199,2,399,309,,90,2,,
70077,70200,2,355,265,,90,2,,
70077,71199,2,361,271,,90,2,,
70078,70020,2,170,110,,60,2,,
70078,70021,2,149,89,165,60,1,,
70078,70075,2,352,247,,105,2,,
70078,70076,2,352,247,,105,2,,
70078,70077,2,120,60,181,60,1,,
70078,70196,2,391,301,,90,2,,
70078,70197,2,402,312,,90,2,,
70078,70198,2,391,301,,90,2,,
70078,70199,2,402,312,,90,2,,
70078,70200,2,358,268,,90,2,,
70078,71199,2,364,274,,90,2,,
70079,70080,2,98,38,169,60,1,,
70079,74611,2,131,11,74,120,1,,
70079,74617,2,159,39,171,120,1,,
70079,84611,2,131,11,,120,2,,
70079,NEC-2287,2,412,172,336,240,1,,
70079,NEC-2287-01,2,426,186,355,240,1,,
70079,NEC-2287-02,2,412,172,336,240,1,,
70079,NEC-2287-03,2,412,172,336,240,1,,
70079,NEC-2287-04,2,401,161,323,240,1,,
70079,NEC-2287-05,2,401,161,323,240,1,,
70079,NEC-2287-06,2,398,158,318,240,1,,
70079,NEC-2287-07,2,398,158,318,240,1,,
70079,NEC-2287-08,2,394,154,314,240,1,,
70079,NEC-2287-09,2,394,154,314,240,1,,
70079,NEC-2287-10,2,396,156,315,240,1,,
70079,NEC-2287-11,2,430,190,360,240,1,,
70079,NEC-2287-12,2,435,195,366,240,1,,
70079,NEC-2287-13,2,453,213,390,240,1,,
70080,70079,2,95,35,165,60,1,,
70080,74611,2,147,27,95,120,1,,
70080,74617,2,162,42,114,120,1,,
70080,84611,2,152,32,,120,2,,
70080,NEC-2287,2,433,193,424,240,1,,
70080,NEC-2287-01,2,448,208,443,240,1,,
70080,NEC-2287-02,2,433,193,424,240,1,,
70080,NEC-2287-03,2,433,193,424,240,1,,
70080,NEC-2287-04,2,423,183,410,240,1,,
70080,NEC-2287-05,2,423,183,410,240,1,,
70080,NEC-2287-06,2,419,179,405,240,1,,
70080,NEC-2287-07,2,419,179,405,240,1,,
70080,NEC-2287-08,2,416,176,401,240,1,,
70080,NEC-2287-09,2,416,176,401,240,1,,
70080,NEC-2287-10,2,417,177,403,240,1,,
70080,NEC-2287-11,2,452,212,448,240,1,,
70080,NEC-2287-12,2,456,216,454,240,1,,
70080,NEC-2287-13,2,475,235,478,240,1,,
70081,150,2,202,82,181,120,1,,
70081,151,2,212,92,192,120,1,,
70081,70082,2,64,4,6,60,1,,
70082,150,2,202,82,181,120,1,,
70082,151,2,212,92,192,120,1,,
70082,70081,2,64,4,6,60,1,,
70083,13,2,210,90,178,120,1,,
70083,70084,2,146,86,171,60,1,,
70084,13,2,200,80,166,120,1,,
70084,70083,2,138,78,160,60,1,,
70085,121,2,300,180,283,120,1,,
70085,70086,2,66,6,8,60,1,,
70085,70095,2,88,28,136,60,1,,
70085,70096,2,88,28,136,60,1,,
70085,MM-0023-S,2,453,213,326,240,1,,
70086,121,2,300,180,283,120,1,,
70086,70085,2,66,6,8,60,1,,
70086,70095,2,88,28,136,60,1,,
70086,70096,2,88,28,136,60,1,,
70086,MM-0023-S,2,453,213,326,240,1,,
70087,70088,2,66,6,8,60,1,,
70088,70087,2,66,6,8,60,1,,
70089,323,2,174,54,136,120,1,,
70089,70090,2,97,37,180,60,1,,
70090,323,2,172,52,134,120,1,,
70090,70089,2,97,37,180,60,1,,
70091,70092,2,97,37,170,60,1,,
70092,70091,2,97,37,170,60,1,,
70093,334,2,165,45,90,120,1,,
70093,70261,2,213,123,191,90,1,,
70094,334,2,194,74,128,120,1,,
70094,70093,2,179,119,218,60,1,,
70094,70261,2,144,54,102,90,1,,
70095,121,2,297,177,279,120,1,,
70095,70085,2,88,28,136,60,1,,
70095,70086,2,88,28,136,60,1,,
70095,70096,2,66,6,8,60,1,,
70095,MM-0023-S,2,450,210,321,240,1,,
70096,121,2,297,177,279,120,1,,
70096,70085,2,88,28,136,60,1,,
70096,70086,2,88,28,136,60,1,,
70096,70095,2,66,6,8,60,1,,
70096,MM-0023-S,2,450,210,321,240,1,,
70097,3125,2,201,81,144,120,1,,
70097,70098,2,65,5,7,60,1,,
70098,3125,2,201,81,144,120,1,,
70098,70097,2,65,5,7,60,1,,
70099,70100,2,67,7,9,60,1,,
70100,70099,2,68,8,10,60,1,,
70101,32000,2,216,96,,120,2,,
70101,32001,2,191,71,140,120,1,,
70101,32002,2,201,81,153,120,1,,
70101,32003,2,211,91,166,120,1,,
70101,32004,2,220,100,178,120,1,,
70101,32005,2,230,110,191,120,1,,
70101,70102,2,89,29,38,60,1,,
70101,MM-0079-S,2,339,99,240,240,1,,
70102,32000,2,216,96,,120,2,,
70102,32001,2,191,71,140,120,1,,
70102,32002,2,201,81,153,120,1,,
70102,32003,2,211,91,166,120,1,,
70102,32004,2,220,100,178,120,1,,
70102,32005,2,230,110,191,120,1,,
70102,70101,2,89,29,38,60,1,,
70102,MM-0079-S,2,339,99,240,240,1,,
70103,41031,2,164,44,109,120,1,,
70103,70104,2,78,18,23,60,1,,
70104,41031,2,171,51,118,120,1,,
70104,70103,2,77,17,23,60,1,,
70105,38671,2,161,41,90,120,1,,
70105,Braintree-01,2,73,13,16,60,1,,
70105,Braintree-02,2,73,13,16,60,1,,
70105,MM-0109,2,480,240,348,240,1,,
70105,MM-0109-CS,2,480,240,348,240,1,,
70105,MM-0109-S,2,480,240,348,240,1,,
70150,70151,2,162,42,,120,2,,
70150,71150,2,134,14,,120,2,,
70150,71151,2,162,42,,120,2,,
70150,899,2,170,50,,120,2,,
70151,70150,2,162,42,,120,2,,
70151,71150,2,162,42,,120,2,,
70151,71151,2,128,8,,120,2,,
70151,899,2,165,45,,120,2,,
70152,70153,2,177,57,,120,2,,
70152,79,2,243,123,,120,2,,
70152,93,2,193,73,,120,2,,
70153,70152,2,177,57,,120,2,,
70153,79,2,244,124,,120,2,,
70153,93,2,194,74,,120,2,,
70156,70157,2,164,44,165,120,1,,
70157,70156,2,166,46,167,120,1,,
70160,38155,2,264,144,186,120,1,,
70160,70161,2,178,58,74,120,1,,
70160,river-B,2,266,146,,120,2,,
70161,38155,2,269,149,193,120,1,,
70161,70160,2,178,58,74,120,1,,
70161,river-B,2,271,151,,120,2,,
70162,70163,2,185,65,84,120,1,,
70163,70162,2,185,65,84,120,1,,
70164,70165,2,178,58,76,120,1,,
70165,70164,2,178,58,76,120,1,,
70166,70167,2,172,52,67,120,1,,
70167,70166,2,172,52,67,120,1,,
70168,70169,2,155,35,45,120,1,,
70168,8155,2,254,134,174,120,1,,
